Round,Double Sixes(T/F),Winner,Total Doubles,Double Ones,Double Twos,Double Threes,Double Fours,Double Fives,Double Sixes
8731,True,Gambler,8,3,1,0,2,1,1
8732,True,Gambler,5,1,0,1,1,0,2
8733,False,House,2,0,0,0,0,2,0
8734,True,Gambler,8,1,2,0,1,2,2
8735,True,Gambler,7,2,1,0,2,0,2
8736,True,Gambler,6,0,0,4,1,0,1
8737,True,Gambler,5,1,3,0,0,0,1
8738,False,House,4,0,2,0,0,2,0
8739,False,House,4,1,2,1,0,0,0
8740,True,Gambler,10,1,2,0,0,4,3
8741,False,House,5,1,0,2,1,1,0
8742,False,House,4,1,2,0,0,1,0
8743,False,House,4,0,2,1,0,1,0
8744,True,Gambler,8,1,2,1,2,1,1
8745,False,House,0,0,0,0,0,0,0
8746,False,House,3,0,1,0,0,2,0
8747,False,House,5,0,2,1,0,2,0
8748,False,House,5,0,2,0,2,1,0
8749,True,Gambler,4,2,0,0,1,0,1
8750,False,House,2,0,1,1,0,0,0
8751,False,House,5,1,1,0,1,2,0
8752,False,House,5,0,1,2,1,1,0
8753,True,Gambler,2,0,0,1,0,0,1
8754,False,House,3,0,0,1,0,2,0
8755,True,Gambler,4,0,1,0,1,0,2
8756,True,Gambler,8,0,2,1,0,3,2
8757,False,House,2,0,2,0,0,0,0
8758,True,Gambler,3,0,1,0,0,1,1
8759,True,Gambler,4,1,0,0,0,1,2
8760,True,Gambler,5,0,0,1,0,3,1
8761,False,House,1,0,0,0,1,0,0
8762,True,Gambler,5,0,1,0,1,2,1
8763,False,House,3,0,0,0,0,3,0
8764,True,Gambler,3,0,0,1,0,1,1
8765,True,Gambler,7,0,0,3,2,0,2
8766,True,Gambler,3,0,1,1,0,0,1
8767,True,Gambler,5,0,0,1,2,1,1
8768,False,House,3,1,0,0,2,0,0
8769,False,House,2,1,0,0,0,1,0
8770,True,Gambler,6,0,2,1,0,1,2
8771,True,Gambler,3,0,1,0,0,1,1
8772,False,House,4,0,0,1,2,1,0
8773,True,Gambler,4,1,0,1,0,1,1
8774,False,House,6,0,1,1,2,2,0
8775,False,House,5,2,0,0,1,2,0
8776,False,House,6,1,0,1,2,2,0
8777,False,House,4,0,3,0,1,0,0
8778,False,House,2,0,0,0,0,2,0
8779,True,Gambler,3,0,0,0,2,0,1
8780,False,House,2,0,1,0,0,1,0
8781,False,House,4,1,1,1,1,0,0
8782,True,Gambler,7,2,1,1,0,1,2
8783,False,House,3,0,0,0,2,1,0
8784,True,Gambler,3,0,1,0,0,1,1
8785,False,House,5,0,0,1,3,1,0
8786,False,House,5,1,0,1,2,1,0
8787,True,Gambler,6,0,1,1,1,1,2
8788,True,Gambler,4,0,1,0,2,0,1
8789,False,House,5,2,1,0,1,1,0
8790,False,House,2,0,1,1,0,0,0
8791,True,Gambler,4,0,1,0,1,1,1
8792,True,Gambler,5,1,3,0,0,0,1
8793,True,Gambler,7,2,1,0,2,1,1
8794,True,Gambler,3,0,1,0,1,0,1
8795,True,Gambler,4,0,0,2,0,1,1
8796,True,Gambler,3,0,0,1,0,0,2
8797,True,Gambler,6,1,2,0,2,0,1
8798,True,Gambler,4,3,0,0,0,0,1
8799,False,House,5,1,1,0,1,2,0
8800,False,House,3,0,0,1,0,2,0
8801,False,House,2,1,0,1,0,0,0
8802,True,Gambler,8,0,3,1,1,1,2
8803,True,Gambler,6,2,0,1,1,1,1
8804,True,Gambler,5,0,0,0,2,1,2
8805,False,House,2,0,0,1,0,1,0
8806,False,House,7,3,0,2,1,1,0
8807,False,House,3,1,0,0,2,0,0
8808,False,House,1,0,0,0,1,0,0
8809,False,House,1,0,1,0,0,0,0
8810,True,Gambler,6,2,0,0,1,2,1
8811,False,House,4,0,2,0,1,1,0
8812,True,Gambler,4,0,0,2,0,1,1
8813,False,House,5,0,2,0,3,0,0
8814,True,Gambler,4,2,0,1,0,0,1
8815,True,Gambler,5,2,0,0,1,1,1
8816,True,Gambler,5,1,0,1,1,0,2
8817,False,House,4,0,1,1,1,1,0
8818,False,House,6,0,1,1,3,1,0
8819,True,Gambler,2,1,0,0,0,0,1
8820,False,House,3,0,1,0,1,1,0
8821,True,Gambler,4,0,0,0,1,1,2
8822,True,Gambler,3,0,0,0,0,1,2
8823,True,Gambler,4,0,0,2,0,0,2
8824,False,House,4,1,3,0,0,0,0
8825,False,House,3,0,0,2,1,0,0
8826,True,Gambler,7,1,0,1,2,0,3
8827,False,House,1,0,0,1,0,0,0
8828,False,House,2,0,0,0,1,1,0
8829,True,Gambler,4,1,1,0,1,0,1
8830,True,Gambler,4,1,1,0,0,0,2
8831,False,House,4,2,2,0,0,0,0
8832,False,House,5,2,1,1,0,1,0
8833,False,House,3,2,0,0,1,0,0
8834,True,Gambler,5,0,1,1,1,0,2
8835,True,Gambler,6,1,2,0,2,0,1
8836,False,House,1,0,0,0,1,0,0
8837,False,House,2,0,0,1,1,0,0
8838,False,House,2,2,0,0,0,0,0
8839,False,House,1,0,0,1,0,0,0
8840,False,House,7,3,2,0,1,1,0
8841,True,Gambler,2,0,0,1,0,0,1
8842,True,Gambler,5,0,1,2,1,0,1
8843,True,Gambler,4,1,1,1,0,0,1
8844,True,Gambler,7,3,0,1,0,1,2
8845,False,House,1,0,1,0,0,0,0
8846,True,Gambler,5,0,1,2,1,0,1
8847,False,House,1,0,1,0,0,0,0
8848,True,Gambler,5,0,1,0,0,1,3
8849,True,Gambler,5,1,0,0,1,1,2
8850,True,Gambler,5,1,0,1,0,1,2
8851,False,House,3,1,1,1,0,0,0
8852,True,Gambler,6,0,2,2,1,0,1
8853,False,House,5,0,2,0,1,2,0
8854,False,House,3,1,0,0,1,1,0
8855,False,House,3,1,0,2,0,0,0
8856,True,Gambler,5,1,0,1,1,1,1
8857,False,House,6,1,2,1,1,1,0
8858,False,House,4,1,2,0,0,1,0
8859,True,Gambler,6,0,0,2,2,1,1
8860,True,Gambler,7,3,0,0,2,1,1
8861,True,Gambler,3,0,1,1,0,0,1
8862,False,House,3,1,1,0,1,0,0
8863,True,Gambler,7,1,5,0,0,0,1
8864,False,House,5,1,2,0,0,2,0
8865,False,House,5,0,3,2,0,0,0
8866,False,House,3,1,0,0,1,1,0
8867,True,Gambler,3,0,1,0,1,0,1
8868,False,House,4,0,2,0,2,0,0
8869,False,House,1,0,1,0,0,0,0
8870,True,Gambler,2,0,0,0,1,0,1
8871,True,Gambler,5,0,0,1,1,2,1
8872,False,House,3,1,0,1,1,0,0
8873,True,Gambler,2,0,0,0,0,1,1
8874,False,House,2,1,1,0,0,0,0
8875,True,Gambler,3,0,1,0,1,0,1
8876,False,House,2,1,1,0,0,0,0
8877,True,Gambler,5,0,0,1,2,1,1
8878,False,House,3,0,1,2,0,0,0
8879,False,House,3,0,1,1,0,1,0
8880,True,Gambler,8,1,2,2,1,1,1
8881,False,House,2,0,0,0,1,1,0
8882,True,Gambler,5,0,0,3,0,1,1
8883,False,House,6,1,2,1,2,0,0
8884,False,House,2,0,0,0,1,1,0
8885,True,Gambler,7,1,0,1,2,1,2
8886,False,House,4,2,1,1,0,0,0
8887,True,Gambler,2,0,0,0,1,0,1
8888,True,Gambler,3,1,0,0,0,0,2
8889,False,House,2,1,0,0,0,1,0
8890,False,House,0,0,0,0,0,0,0
8891,False,House,2,1,0,0,0,1,0
8892,False,House,2,0,1,1,0,0,0
8893,True,Gambler,3,0,1,1,0,0,1
8894,True,Gambler,5,1,0,1,1,0,2
8895,True,Gambler,5,0,1,1,1,0,2
8896,True,Gambler,7,2,1,1,1,1,1
8897,False,House,2,0,2,0,0,0,0
8898,True,Gambler,5,0,2,1,1,0,1
8899,False,House,3,2,1,0,0,0,0
8900,False,House,3,0,1,1,0,1,0
8901,False,House,3,1,0,2,0,0,0
8902,True,Gambler,4,1,0,1,1,0,1
8903,True,Gambler,6,1,3,1,0,0,1
8904,False,House,5,0,1,0,3,1,0
8905,False,House,3,1,0,1,1,0,0
8906,True,Gambler,6,0,0,2,2,1,1
8907,False,House,6,1,3,1,1,0,0
8908,False,House,4,1,2,1,0,0,0
8909,False,House,1,0,0,0,1,0,0
8910,False,House,3,1,0,1,0,1,0
8911,True,Gambler,2,1,0,0,0,0,1
8912,True,Gambler,5,2,0,0,0,0,3
8913,True,Gambler,5,0,0,1,1,1,2
8914,True,Gambler,3,0,0,0,0,2,1
8915,False,House,1,0,0,0,1,0,0
8916,False,House,3,2,0,0,1,0,0
8917,True,Gambler,5,1,1,1,1,0,1
8918,False,House,2,0,0,1,0,1,0
8919,False,House,2,0,0,0,0,2,0
8920,False,House,5,2,0,0,3,0,0
8921,True,Gambler,2,0,1,0,0,0,1
8922,False,House,5,1,1,2,1,0,0
8923,True,Gambler,5,0,1,2,0,1,1
8924,False,House,4,0,2,0,1,1,0
8925,True,Gambler,9,1,0,2,5,0,1
8926,True,Gambler,5,0,2,0,0,2,1
8927,False,House,3,0,1,0,1,1,0
8928,True,Gambler,3,1,1,0,0,0,1
8929,True,Gambler,5,1,0,0,1,0,3
8930,False,House,5,0,0,2,1,2,0
8931,False,House,4,2,0,0,0,2,0
8932,False,House,2,0,1,0,0,1,0
8933,True,Gambler,3,0,0,2,0,0,1
8934,True,Gambler,7,2,0,0,2,1,2
8935,False,House,1,0,0,1,0,0,0
8936,False,House,3,0,2,0,1,0,0
8937,True,Gambler,4,1,0,1,0,0,2
8938,True,Gambler,3,1,0,0,1,0,1
8939,False,House,0,0,0,0,0,0,0
8940,True,Gambler,4,1,0,1,0,1,1
8941,False,House,4,3,0,0,0,1,0
8942,False,House,1,1,0,0,0,0,0
8943,False,House,2,0,1,0,1,0,0
8944,False,House,6,1,0,4,0,1,0
8945,False,House,1,0,0,0,1,0,0
8946,True,Gambler,7,0,2,2,1,1,1
8947,False,House,4,1,1,1,1,0,0
8948,False,House,3,1,1,0,1,0,0
8949,False,House,4,2,1,0,0,1,0
8950,True,Gambler,4,0,0,1,1,1,1
8951,True,Gambler,4,0,0,1,0,1,2
8952,False,House,3,0,0,1,1,1,0
8953,True,Gambler,5,0,0,1,1,1,2
8954,True,Gambler,3,1,0,1,0,0,1
8955,False,House,3,1,0,0,1,1,0
8956,True,Gambler,3,0,0,0,1,1,1
8957,True,Gambler,8,1,1,2,1,2,1
8958,True,Gambler,3,0,1,0,0,0,2
8959,False,House,3,0,0,0,2,1,0
8960,True,Gambler,1,0,0,0,0,0,1
8961,True,Gambler,5,1,1,1,0,0,2
8962,False,House,4,0,2,0,1,1,0
8963,True,Gambler,2,0,0,0,1,0,1
8964,False,House,0,0,0,0,0,0,0
8965,True,Gambler,6,3,0,1,1,0,1
8966,False,House,5,1,3,1,0,0,0
8967,False,House,1,0,0,1,0,0,0
8968,False,House,4,2,0,0,1,1,0
8969,True,Gambler,4,1,0,2,0,0,1
8970,True,Gambler,6,1,1,0,1,1,2
8971,True,Gambler,3,0,0,2,0,0,1
8972,False,House,3,2,0,0,1,0,0
8973,False,House,4,1,0,0,1,2,0
8974,True,Gambler,6,0,1,1,1,2,1
8975,True,Gambler,8,0,3,0,1,3,1
8976,False,House,5,0,2,2,0,1,0
8977,False,House,4,2,0,1,1,0,0
8978,True,Gambler,5,3,0,0,0,1,1
8979,False,House,4,2,0,0,0,2,0
8980,True,Gambler,4,0,0,0,2,1,1
8981,True,Gambler,5,1,1,0,0,1,2
8982,False,House,4,0,2,0,2,0,0
8983,True,Gambler,2,0,0,0,1,0,1
8984,True,Gambler,3,0,1,0,1,0,1
8985,True,Gambler,4,2,1,0,0,0,1
8986,False,House,7,0,1,3,2,1,0
8987,True,Gambler,7,1,1,1,1,0,3
8988,True,Gambler,3,0,0,1,0,1,1
8989,False,House,5,2,1,1,0,1,0
8990,False,House,4,1,1,0,1,1,0
8991,False,House,2,0,0,1,1,0,0
8992,True,Gambler,6,3,0,1,1,0,1
8993,False,House,6,1,2,1,1,1,0
8994,False,House,4,0,2,0,2,0,0
8995,True,Gambler,5,1,3,0,0,0,1
8996,False,House,2,1,0,1,0,0,0
8997,True,Gambler,5,0,1,2,0,0,2
8998,True,Gambler,4,1,1,1,0,0,1
8999,True,Gambler,1,0,0,0,0,0,1
9000,True,Gambler,6,0,0,0,2,3,1
9001,False,House,2,0,1,0,0,1,0
9002,False,House,3,0,0,1,0,2,0
9003,True,Gambler,5,2,1,1,0,0,1
9004,True,Gambler,5,0,0,1,0,2,2
9005,False,House,4,1,0,1,0,2,0
9006,True,Gambler,5,0,1,0,1,1,2
9007,False,House,3,1,2,0,0,0,0
9008,False,House,5,0,2,2,1,0,0
9009,True,Gambler,6,1,0,3,0,0,2
9010,True,Gambler,3,1,0,0,0,0,2
9011,True,Gambler,3,1,0,0,0,0,2
9012,True,Gambler,2,0,0,0,0,0,2
9013,False,House,2,0,1,0,1,0,0
9014,False,House,4,0,0,1,1,2,0
9015,True,Gambler,5,1,0,1,1,0,2
9016,False,House,4,1,1,0,0,2,0
9017,True,Gambler,5,0,0,1,2,1,1
9018,False,House,5,4,0,0,0,1,0
9019,True,Gambler,5,1,0,1,1,1,1
9020,True,Gambler,6,2,0,1,0,1,2
9021,True,Gambler,5,0,1,0,1,0,3
9022,True,Gambler,7,2,0,1,1,2,1
9023,True,Gambler,6,1,1,0,1,2,1
9024,False,House,5,0,1,1,2,1,0
9025,False,House,3,2,0,0,0,1,0
9026,True,Gambler,4,1,0,0,1,0,2
9027,True,Gambler,6,2,1,0,2,0,1
9028,False,House,2,0,1,1,0,0,0
9029,False,House,3,0,1,0,0,2,0
9030,True,Gambler,1,0,0,0,0,0,1
9031,False,House,8,0,2,0,4,2,0
9032,False,House,5,0,1,2,0,2,0
9033,False,House,4,0,1,1,1,1,0
9034,True,Gambler,4,0,1,0,2,0,1
9035,False,House,3,1,2,0,0,0,0
9036,False,House,1,0,1,0,0,0,0
9037,False,House,2,1,0,0,0,1,0
9038,False,House,1,0,0,1,0,0,0
9039,True,Gambler,6,0,0,1,2,2,1
9040,False,House,5,0,2,0,0,3,0
9041,False,House,4,1,1,1,0,1,0
9042,False,House,3,0,0,2,1,0,0
9043,False,House,5,0,1,2,1,1,0
9044,True,Gambler,6,0,1,3,0,1,1
9045,False,House,1,0,0,0,0,1,0
9046,True,Gambler,6,1,1,0,3,0,1
9047,True,Gambler,6,1,1,0,1,2,1
9048,True,Gambler,5,0,0,1,2,0,2
9049,True,Gambler,8,3,1,1,2,0,1
9050,True,Gambler,4,1,1,0,1,0,1
9051,False,House,1,1,0,0,0,0,0
9052,True,Gambler,5,0,2,0,0,1,2
9053,False,House,4,0,1,1,1,1,0
9054,False,House,5,3,0,1,1,0,0
9055,True,Gambler,4,0,0,1,2,0,1
9056,False,House,2,1,0,0,1,0,0
9057,True,Gambler,6,0,2,1,0,0,3
9058,True,Gambler,3,0,1,0,0,0,2
9059,True,Gambler,2,0,0,0,0,1,1
9060,True,Gambler,3,1,0,0,1,0,1
9061,False,House,4,2,1,0,1,0,0
9062,False,House,8,1,1,0,4,2,0
9063,False,House,5,0,4,1,0,0,0
9064,False,House,3,1,1,1,0,0,0
9065,True,Gambler,7,0,3,1,1,0,2
9066,False,House,1,1,0,0,0,0,0
9067,False,House,2,0,1,0,1,0,0
9068,True,Gambler,6,1,2,1,0,0,2
9069,False,House,5,1,0,2,1,1,0
9070,True,Gambler,5,0,0,3,1,0,1
9071,False,House,3,1,0,2,0,0,0
9072,True,Gambler,2,0,0,1,0,0,1
9073,False,House,3,1,0,1,1,0,0
9074,False,House,4,0,0,1,1,2,0
9075,True,Gambler,4,0,1,1,1,0,1
9076,False,House,5,1,1,1,1,1,0
9077,False,House,6,1,2,1,1,1,0
9078,True,Gambler,7,2,1,1,0,2,1
9079,True,Gambler,4,1,0,0,1,1,1
9080,True,Gambler,5,0,1,0,0,1,3
9081,True,Gambler,3,0,1,0,1,0,1
9082,False,House,6,0,0,1,2,3,0
9083,True,Gambler,6,0,0,1,3,0,2
9084,False,House,4,0,1,1,1,1,0
9085,False,House,4,1,1,1,1,0,0
9086,False,House,4,2,1,1,0,0,0
9087,True,Gambler,5,2,2,0,0,0,1
9088,True,Gambler,4,1,0,1,0,1,1
9089,False,House,4,0,0,2,0,2,0
9090,False,House,0,0,0,0,0,0,0
9091,True,Gambler,6,1,0,1,1,1,2
9092,True,Gambler,7,1,2,0,0,2,2
9093,True,Gambler,4,0,0,0,1,2,1
9094,False,House,5,1,0,4,0,0,0
9095,True,Gambler,5,0,1,1,1,1,1
9096,True,Gambler,3,0,1,0,0,0,2
9097,False,House,4,0,1,2,1,0,0
9098,True,Gambler,5,1,1,1,0,1,1
9099,False,House,6,1,1,2,1,1,0
9100,True,Gambler,3,0,0,0,1,1,1
9101,False,House,3,1,1,1,0,0,0
9102,False,House,4,1,1,1,0,1,0
9103,True,Gambler,3,1,0,1,0,0,1
9104,True,Gambler,5,1,2,1,0,0,1
9105,False,House,7,2,1,2,1,1,0
9106,False,House,6,0,4,0,1,1,0
9107,False,House,2,0,0,1,0,1,0
9108,True,Gambler,3,1,1,0,0,0,1
9109,False,House,1,0,0,1,0,0,0
9110,False,House,1,0,0,1,0,0,0
9111,False,House,3,0,1,1,1,0,0
9112,False,House,4,1,2,0,1,0,0
9113,False,House,2,1,0,0,1,0,0
9114,False,House,4,2,1,0,1,0,0
9115,True,Gambler,6,0,1,3,1,0,1
9116,False,House,7,0,2,0,3,2,0
9117,False,House,4,0,1,1,1,1,0
9118,False,House,3,0,1,1,1,0,0
9119,True,Gambler,5,0,1,0,0,3,1
9120,False,House,2,0,1,0,1,0,0
9121,False,House,3,0,0,1,1,1,0
9122,True,Gambler,5,0,1,2,1,0,1
9123,False,House,2,0,0,0,0,2,0
9124,False,House,3,0,1,1,0,1,0
9125,False,House,7,1,1,3,2,0,0
9126,True,Gambler,2,0,0,0,0,0,2
9127,True,Gambler,3,0,0,1,1,0,1
9128,True,Gambler,4,1,1,0,0,1,1
9129,False,House,0,0,0,0,0,0,0
9130,False,House,4,1,2,0,0,1,0
9131,True,Gambler,2,0,0,1,0,0,1
9132,True,Gambler,3,0,1,1,0,0,1
9133,True,Gambler,3,1,0,1,0,0,1
9134,True,Gambler,6,1,1,0,0,1,3
9135,True,Gambler,3,0,2,0,0,0,1
9136,False,House,4,1,2,1,0,0,0
9137,True,Gambler,4,1,0,0,1,1,1
9138,False,House,5,2,1,0,1,1,0
9139,True,Gambler,3,1,0,0,1,0,1
9140,False,House,3,1,0,1,1,0,0
9141,False,House,8,2,1,2,0,3,0
9142,False,House,1,0,0,1,0,0,0
9143,True,Gambler,1,0,0,0,0,0,1
9144,False,House,2,0,0,1,0,1,0
9145,False,House,1,0,0,1,0,0,0
9146,False,House,5,0,0,1,3,1,0
9147,True,Gambler,5,1,2,0,0,1,1
9148,False,House,9,2,1,1,3,2,0
9149,False,House,3,0,1,1,1,0,0
9150,True,Gambler,2,0,0,0,0,1,1
9151,True,Gambler,5,2,1,0,0,0,2
9152,True,Gambler,7,1,2,0,0,1,3
9153,True,Gambler,3,1,0,1,0,0,1
9154,True,Gambler,1,0,0,0,0,0,1
9155,False,House,2,0,1,1,0,0,0
9156,True,Gambler,6,1,1,0,2,0,2
9157,True,Gambler,1,0,0,0,0,0,1
9158,False,House,3,1,1,1,0,0,0
9159,True,Gambler,7,2,1,1,1,0,2
9160,True,Gambler,6,1,1,1,0,2,1
9161,True,Gambler,5,0,2,1,0,1,1
9162,False,House,1,0,1,0,0,0,0
9163,True,Gambler,3,0,1,1,0,0,1
9164,False,House,3,1,1,1,0,0,0
9165,True,Gambler,6,2,2,0,0,1,1
9166,True,Gambler,3,0,0,1,1,0,1
9167,False,House,2,0,0,1,1,0,0
9168,False,House,5,1,1,1,1,1,0
9169,True,Gambler,4,1,1,1,0,0,1
9170,False,House,3,0,1,0,2,0,0
9171,False,House,1,0,0,0,1,0,0
9172,True,Gambler,3,0,2,0,0,0,1
9173,False,House,3,1,1,1,0,0,0
9174,False,House,1,0,0,0,1,0,0
9175,True,Gambler,6,1,1,1,1,1,1
9176,False,House,3,0,0,0,1,2,0
9177,True,Gambler,5,1,1,0,0,1,2
9178,True,Gambler,7,0,0,3,1,2,1
9179,True,Gambler,4,1,0,0,1,1,1
9180,True,Gambler,4,0,2,0,0,0,2
9181,False,House,3,1,0,2,0,0,0
9182,True,Gambler,5,0,1,2,0,1,1
9183,True,Gambler,2,1,0,0,0,0,1
9184,True,Gambler,6,0,2,0,0,3,1
9185,True,Gambler,6,0,2,1,1,0,2
9186,False,House,3,0,0,1,2,0,0
9187,True,Gambler,3,0,0,0,0,0,3
9188,True,Gambler,3,0,1,0,0,0,2
9189,False,House,5,0,3,0,1,1,0
9190,False,House,5,0,2,1,1,1,0
9191,False,House,3,0,0,1,1,1,0
9192,True,Gambler,3,0,0,1,1,0,1
9193,False,House,3,0,0,3,0,0,0
9194,False,House,2,1,0,0,0,1,0
9195,True,Gambler,3,0,1,1,0,0,1
9196,True,Gambler,4,0,0,1,0,1,2
9197,True,Gambler,3,1,0,0,0,1,1
9198,False,House,2,1,0,0,1,0,0
9199,True,Gambler,5,0,0,0,4,0,1
9200,False,House,4,2,0,0,1,1,0
9201,True,Gambler,5,0,0,1,1,1,2
9202,True,Gambler,3,1,0,0,1,0,1
9203,False,House,4,1,0,1,1,1,0
9204,False,House,1,1,0,0,0,0,0
9205,True,Gambler,7,0,2,0,2,1,2
9206,False,House,4,0,1,0,1,2,0
9207,True,Gambler,6,0,0,1,2,2,1
9208,True,Gambler,5,1,0,0,2,0,2
9209,False,House,4,2,2,0,0,0,0
9210,True,Gambler,7,2,1,1,0,2,1
9211,False,House,4,0,1,2,1,0,0
9212,True,Gambler,4,1,0,0,0,1,2
9213,True,Gambler,7,1,2,1,0,2,1
9214,True,Gambler,4,0,1,0,1,1,1
9215,False,House,4,1,1,1,1,0,0
9216,True,Gambler,4,0,0,0,2,1,1
9217,False,House,6,3,0,1,0,2,0
9218,False,House,3,1,1,0,0,1,0
9219,True,Gambler,8,2,1,0,3,0,2
9220,False,House,4,1,0,1,0,2,0
9221,True,Gambler,8,1,2,1,0,1,3
9222,False,House,3,1,1,0,0,1,0
9223,False,House,5,1,2,0,1,1,0
9224,True,Gambler,2,0,0,1,0,0,1
9225,False,House,2,0,1,0,1,0,0
9226,True,Gambler,4,0,0,1,1,1,1
9227,True,Gambler,6,1,1,0,0,2,2
9228,True,Gambler,1,0,0,0,0,0,1
9229,True,Gambler,3,0,1,0,1,0,1
9230,False,House,1,0,0,0,1,0,0
9231,False,House,4,0,0,1,1,2,0
9232,True,Gambler,2,0,0,0,0,1,1
9233,False,House,4,1,0,1,2,0,0
9234,True,Gambler,2,0,1,0,0,0,1
9235,True,Gambler,3,1,0,0,0,0,2
9236,False,House,5,0,0,1,2,2,0
9237,True,Gambler,2,0,0,0,0,1,1
9238,False,House,2,0,0,1,0,1,0
9239,True,Gambler,5,1,1,0,0,1,2
9240,False,House,1,0,0,0,1,0,0
9241,True,Gambler,9,2,2,0,3,0,2
9242,False,House,6,1,1,1,2,1,0
9243,False,House,4,0,2,1,1,0,0
9244,False,House,2,1,0,0,0,1,0
9245,False,House,2,1,1,0,0,0,0
9246,False,House,1,0,0,0,1,0,0
9247,False,House,5,1,1,0,3,0,0
9248,False,House,2,0,0,1,0,1,0
9249,True,Gambler,6,2,1,0,1,0,2
9250,False,House,1,0,0,0,1,0,0
9251,False,House,4,0,2,0,1,1,0
9252,True,Gambler,4,0,0,1,1,0,2
9253,True,Gambler,6,2,0,1,1,1,1
9254,True,Gambler,5,1,0,2,1,0,1
9255,True,Gambler,4,0,1,0,0,2,1
9256,False,House,2,0,0,1,1,0,0
9257,True,Gambler,1,0,0,0,0,0,1
9258,True,Gambler,7,1,2,1,0,1,2
9259,True,Gambler,5,2,1,0,0,0,2
9260,True,Gambler,4,0,0,1,0,2,1
9261,False,House,5,2,0,0,0,3,0
9262,True,Gambler,7,0,0,3,1,2,1
9263,False,House,5,0,1,2,0,2,0
9264,False,House,3,0,2,0,0,1,0
9265,False,House,4,2,2,0,0,0,0
9266,True,Gambler,4,0,0,0,0,3,1
9267,True,Gambler,7,0,1,3,0,2,1
9268,False,House,4,1,0,1,1,1,0
9269,True,Gambler,5,1,2,0,1,0,1
9270,False,House,2,0,0,1,0,1,0
9271,False,House,3,2,0,0,1,0,0
9272,False,House,5,2,0,0,2,1,0
9273,False,House,3,1,1,0,0,1,0
9274,False,House,3,1,1,0,0,1,0
9275,True,Gambler,4,0,2,1,0,0,1
9276,True,Gambler,4,0,1,2,0,0,1
9277,True,Gambler,3,0,0,2,0,0,1
9278,False,House,2,0,1,1,0,0,0
9279,True,Gambler,5,1,0,1,0,1,2
9280,True,Gambler,6,0,1,0,0,2,3
9281,True,Gambler,5,0,2,1,0,0,2
9282,False,House,4,2,1,0,1,0,0
9283,False,House,7,1,1,1,3,1,0
9284,False,House,3,1,1,0,1,0,0
9285,False,House,2,1,0,0,1,0,0
9286,True,Gambler,5,1,0,0,2,1,1
9287,False,House,5,1,0,1,1,2,0
9288,True,Gambler,3,1,0,1,0,0,1
9289,True,Gambler,3,0,1,1,0,0,1
9290,False,House,3,2,1,0,0,0,0
9291,True,Gambler,2,1,0,0,0,0,1
9292,False,House,2,0,0,1,0,1,0
9293,True,Gambler,5,2,1,0,0,0,2
9294,True,Gambler,3,0,0,1,0,1,1
9295,False,House,6,0,2,2,1,1,0
9296,False,House,4,1,1,0,1,1,0
9297,True,Gambler,6,0,1,0,2,2,1
9298,True,Gambler,4,1,0,0,0,2,1
9299,True,Gambler,6,1,0,1,1,1,2
9300,False,House,3,1,1,1,0,0,0
9301,True,Gambler,2,0,0,0,0,1,1
9302,False,House,1,0,0,0,0,1,0
9303,True,Gambler,3,0,1,1,0,0,1
9304,True,Gambler,5,0,1,3,0,0,1
9305,True,Gambler,6,1,2,0,1,1,1
9306,True,Gambler,3,0,0,1,0,0,2
9307,False,House,3,0,0,1,0,2,0
9308,True,Gambler,7,1,2,0,2,0,2
9309,True,Gambler,7,1,2,0,1,2,1
9310,True,Gambler,3,1,0,0,0,1,1
9311,True,Gambler,6,1,1,0,2,0,2
9312,True,Gambler,4,1,0,2,0,0,1
9313,True,Gambler,4,0,0,0,1,1,2
9314,False,House,4,3,0,1,0,0,0
9315,True,Gambler,2,0,0,1,0,0,1
9316,True,Gambler,5,0,0,1,1,0,3
9317,True,Gambler,5,1,1,1,1,0,1
9318,True,Gambler,3,0,1,0,1,0,1
9319,False,House,4,2,0,1,0,1,0
9320,True,Gambler,2,0,0,0,0,1,1
9321,True,Gambler,7,4,0,2,0,0,1
9322,True,Gambler,4,0,1,0,0,2,1
9323,False,House,1,0,0,0,1,0,0
9324,True,Gambler,5,1,0,0,1,2,1
9325,False,House,2,2,0,0,0,0,0
9326,True,Gambler,7,0,0,1,2,1,3
9327,True,Gambler,4,1,0,0,0,0,3
9328,True,Gambler,4,3,0,0,0,0,1
9329,False,House,6,2,0,2,0,2,0
9330,True,Gambler,6,0,2,1,0,1,2
9331,True,Gambler,4,0,0,1,2,0,1
9332,False,House,4,1,1,1,0,1,0
9333,True,Gambler,5,1,0,0,3,0,1
9334,True,Gambler,6,0,0,1,2,2,1
9335,True,Gambler,2,1,0,0,0,0,1
9336,True,Gambler,5,1,1,0,1,1,1
9337,True,Gambler,7,1,1,0,1,2,2
9338,False,House,3,0,1,0,1,1,0
9339,False,House,1,0,0,1,0,0,0
9340,False,House,6,2,1,1,0,2,0
9341,True,Gambler,5,2,0,0,1,0,2
9342,False,House,5,1,0,1,3,0,0
9343,False,House,1,0,1,0,0,0,0
9344,True,Gambler,4,1,0,0,1,1,1
9345,False,House,4,1,1,1,0,1,0
9346,False,House,5,2,2,0,1,0,0
9347,True,Gambler,5,1,0,1,2,0,1
9348,False,House,4,1,1,1,1,0,0
